"Wage","Education","Experience"
308.64,15,2
379.87,12,2
379.87,12,5
356.13,12,8
320.99,12,11
415.48,12,11
2374.15,16,20
646.96,12,6
557.93,15,6
82.3,3,37
163.58,12,11
617.28,12,9
474.83,9,12
474.83,13,40
858.57,17,36
498.58,12,8
569.8,12,29
712.25,12,12
308.64,12,15
1139.6,18,9
740.74,12,30
5555.56,12,6
94.97,11,5
474.83,12,17
370.37,7,17
308.64,12,25
712.25,12,11
593.54,14,14
688.51,16,9
1379.81,14,14
712.25,12,17
427.35,12,16
830.96,12,31
483.09,12,7
185.19,12,1
2413.02,16,39
627.36,11,21
612.54,14,0
593.54,16,4
2136.75,14,24
522.32,14,5
617.28,13,5
712.25,12,16
833.81,16,5
1282.05,12,28
617.28,13,5
593.54,12,27
532.56,12,30
4748.29,12,29
427.35,7,22
572.32,16,10
963.57,9,17
700.38,13,8
735.99,16,8
893.72,13,37
1202.47,12,21
1234.57,14,32
292.4,11,8
449.91,12,8
874.77,10,19
824.07,16,22
949.67,16,14
807.22,18,28
261.16,16,1
613.3,12,12
1851.85,18,10
807.22,17,1
2795.93,18,20
1187.08,15,20
1187.08,13,31
1709.4,16,20
849.95,11,17
902.18,9,36
720.16,12,27
317.46,9,48
757.36,12,11
308.64,12,18
759.73,16,23
997.15,14,32
783.48,16,4
508.35,14,13
451.67,12,14
569.8,12,9
878.44,12,19
688.51,12,19
664.77,12,13
890.31,12,28
881.83,12,22
142.45,12,0
1020.89,12,22
240.05,14,0
874.49,13,22
523.69,12,41
762.53,14,7
522.32,12,16
588.79,12,23
853.57,12,15
759.73,13,23
1009.02,12,35
712.25,13,32
830.96,12,42
641.03,12,12
474.83,14,13
522.32,12,22
712.25,17,4
474.83,13,21
688.51,12,12
148.15,8,8
356.13,12,13
593.54,11,10
370.37,10,21
569.8,14,39
546.06,12,23
486.7,12,10
513.39,13,33
474.83,18,35
332.38,12,36
997.15,16,19
356.13,16,2
270.66,16,32
356.13,14,13
804.84,12,22
1543.21,17,35
959.92,12,25
546.06,16,15
356.13,12,11
142.45,12,10
902.18,12,30
992.59,12,42
783.48,16,17
546.06,13,21
379.87,13,2
427.35,12,10
735.99,13,21
237.42,14,-1
209.88,12,6
2217.9,12,46
544.22,16,3
1377.02,16,11
341.48,12,35
307.69,12,5
641.03,12,9
363.11,10,45
522.32,12,12
617.28,8,46
142.45,11,3
829.39,12,38
442.48,12,5
783.48,12,33
665.76,12,25
172.84,14,8
211.59,11,9
629.32,8,42
331.48,12,9
569.8,14,19
636.28,13,23
997.15,18,36
1015.34,18,16
783.48,16,13
403.61,13,8
740.74,10,11
830.96,14,28
185.19,12,1
830.96,12,40
356.13,12,20
451.09,14,5
1092.12,12,16
712.25,12,5
308.64,12,8
451.09,12,18
498.58,15,4
1187.08,16,33
652.9,12,28
864.2,12,15
782.38,9,36
512.67,12,19
807.22,18,10
987.65,16,13
340.15,12,25
702.01,14,22
185.19,14,0
430.34,12,43
617.28,12,34
593.54,12,42
503.32,12,35
189.93,12,5
846.12,12,16
390.79,16,32
170.94,12,1
735.99,14,24
806.25,12,20
498.58,12,7
944.92,18,7
593.54,12,5
1305.79,18,12
973.41,12,29
1044.63,13,7
284.9,15,29
655.29,14,18
688.51,12,12
451.09,18,15
593.54,13,2
523.03,12,37
717.17,12,32
69.56,12,2
815.56,10,15
498.58,15,6
514.4,12,14
403.61,12,13
1543.21,17,7
617.28,12,22
774.95,12,28
472.46,12,16
1210.83,14,25
432.1,13,1
890.31,14,34
171.47,12,28
420.88,12,31
185.19,13,0
1305.79,12,44
1305.79,13,22
923.35,18,17
1092.12,18,17
1375.66,12,17
618.35,17,8
257.03,12,16
334.05,11,13
428.84,12,7
830.96,13,15
441.98,9,19
1322.75,18,12
356.13,12,4
973.41,16,18
755.86,16,15
840.56,12,34
617.28,16,10
754.46,12,6
1780.63,15,4
949.67,16,7
534.19,12,33
253.24,13,9
264.55,12,16
308.64,13,3
356.13,12,39
993.02,12,41
79.88,12,7
711.42,11,24
246.77,14,1
522.32,12,6
705.53,12,16
427.35,12,33
569.8,12,30
308.64,12,11
489.08,12,15
521.81,11,15
852.52,10,27
712.25,18,21
270.66,12,24
1187.08,14,22
197.53,12,3
1151.8,12,17
235.16,7,15
664.77,14,30
912.51,12,18
146.32,11,25
723.65,14,17
1305.79,16,35
878.44,12,21
865.98,12,12
246.91,11,17
1124.46,12,13
522.32,11,12
1377.02,11,32
731.24,12,19
1068.38,12,24
2136.75,15,19
1543.21,18,13
451.09,13,11
1068.38,14,35
1957.67,12,14
474.83,16,3
403.61,12,14
807.22,17,16
1424.5,12,29
712.25,12,31
364.67,12,5
522.32,12,9
656.55,10,16
665.76,12,38
343.16,12,7
760.84,10,32
617.28,12,48
688.51,12,27
834.54,16,32
568.87,12,13
593.54,13,29
1056.51,18,18
444.23,12,9
700.38,16,20
1020.89,18,19
1068.38,12,27
735.99,12,38
394.11,9,42
830.96,12,29
98.77,12,0
949.67,14,32
759.73,14,16
688.51,12,17
731.84,12,39
664.77,12,23
872.16,12,22
297.42,13,13
379.87,12,12
1127.73,12,40
195.47,12,1
474.83,12,28
145.98,12,4
444.44,13,14
1018.52,17,24
617.28,12,12
891.36,13,35
664.77,10,28
784.97,12,33
569.8,13,6
420.23,12,9
203.14,12,2
1282.05,18,40
206.87,12,10
688.51,12,33
445.16,12,9
370.37,12,3
372.27,16,1
231.67,15,0
474.83,14,6
664.77,12,35
339.51,8,49
444.44,12,5
529.1,12,7
925.93,18,16
261.16,12,14
735.99,12,15
334.36,14,3
664.86,12,14
474.83,14,7
973.41,12,37
2034.66,18,11
735.99,12,14
185.19,12,8
888.89,12,21
830.96,12,20
558.5,12,30
370.37,12,28
941.36,14,40
595.06,16,8
579.3,18,17
864.2,16,17
498.58,12,19
641.98,12,26
341.88,10,13
830.96,16,4
1234.57,9,50
1661.92,12,33
617.28,12,27
830.96,18,6
728.87,12,15
166.19,12,52
581.67,12,35
427.35,12,2
170.03,12,40
474.83,14,23
664.77,17,11
423.28,12,23
1298.67,16,11
1187.08,18,21
949.67,16,30
2018.04,16,35
830.96,13,22
997.15,13,41
451.09,15,5
347.79,12,13
1780.63,18,19
664.77,15,28
596.58,12,41
1068.38,16,17
542.18,9,31
487.33,11,14
593.54,14,15
106.84,14,14
902.18,18,21
174.9,13,3
724.12,12,21
237.49,12,14
546.06,14,6
593.54,12,13
540.33,16,0
179.01,12,32
379.87,10,11
427.35,12,9
148.15,13,16
195.47,12,12
118.71,15,14
878.44,18,17
436.56,12,31
427.35,12,6
498.58,8,41
217.86,11,5
92.59,14,32
356.13,12,9
981.32,16,22
2374.15,17,23
284.9,16,3
617.28,11,21
481.96,12,26
1118.83,18,22
382.47,16,30
363.11,13,10
1234.57,13,14
448.93,12,14
356.13,7,39
849.95,13,34
933.05,13,33
130.58,12,22
472.04,14,8
906.93,14,19
498.58,11,3
1187.08,11,28
283.39,12,4
1150.39,11,45
371.34,12,34
427.35,15,12
1519.47,12,31
783.48,13,28
902.18,14,13
474.83,12,22
1187.08,12,31
356.13,14,7
740.74,18,13
664.77,14,18
955.56,16,16
255.34,16,8
522.32,12,21
522.32,12,15
261.16,12,12
652.9,12,30
966.18,17,25
593.54,10,35
593.54,13,7
498.58,16,17
284.9,14,7
462.96,12,20
664.77,11,16
735.99,14,9
641.03,16,41
823.05,13,26
830.96,12,11
284.9,12,3
1424.5,12,22
712.25,17,20
949.67,16,3
593.54,17,18
405.98,14,20
774.63,12,19
801.28,12,30
178.7,16,0
296.77,12,36
284.9,11,42
949.67,9,36
1092.12,16,38
462.96,16,0
318.93,14,-1
1193.45,16,36
1020.89,16,35
902.18,18,12
1460.11,16,37
877.91,12,33
722.63,12,41
233.33,10,44
830.96,12,16
588.39,12,10
591.63,16,16
854.7,12,28
752.79,14,22
1080.56,14,20
567.11,12,20
237.42,13,9
463.18,12,12
759.73,12,23
474.83,14,3
807.22,16,47
569.8,13,26
830.96,12,43
712.25,12,21
630.94,16,14
617.28,15,40
1400.76,18,12
973.41,12,15
648.31,15,18
379.87,9,25
71.23,16,12
593.54,13,26
555.56,12,11
246.91,12,4
308.64,12,4
569.8,12,18
546.06,12,36
403.61,12,8
688.51,12,23
854.7,18,29
474.83,12,31
514.08,12,17
629.15,11,10
356.13,16,3
617.28,8,40
759.73,18,14
864.2,18,19
902.18,18,28
1364.52,17,20
1127.73,18,19
854.7,11,37
332.38,18,14
451.09,12,13
712.25,12,11
332.38,12,28
807.22,15,19
807.22,12,24
189.58,12,23
1053.13,16,19
1139.6,12,20
569.8,12,37
735.99,16,12
830.96,12,34
64.1,17,0
197.53,10,41
759.73,16,30
417.05,12,20
715.81,12,12
474.83,9,45
735.99,14,33
308.64,12,12
593.54,12,24
783.48,16,35
320.99,14,3
810.25,12,19
1187.08,12,22
712.25,18,19
593.54,16,7
650.04,12,9
854.7,14,37
835,16,18
451.09,16,2
296.3,16,2
534.19,14,4
391.74,12,5
569.8,12,25
714.62,14,10
593.54,12,17
794.63,16,12
403.61,16,5
664.77,14,30
830.96,12,16
451.09,18,16
757.2,12,42
681.43,12,28
248.63,12,13
474.83,12,15
1092.12,14,10
425.26,12,15
534.19,12,13
900.21,16,18
617.28,13,29
902.18,16,9
949.67,15,19
617.28,12,24
783.48,12,24
949.67,14,12
304.86,11,12
356.13,12,17
231.48,13,20
878.44,14,18
783.48,10,16
371.99,12,16
949.67,18,9
997.15,12,13
55.86,12,7
433.86,12,6
296.77,12,4
712.25,13,33
830.96,12,14
973.41,12,21
830.96,12,20
1709.4,18,21
949.67,16,43
1661.92,16,18
593.54,14,22
130.58,13,0
664.77,11,32
967.93,12,17
250.77,12,6
556.77,12,35
629.15,12,23
552.94,12,34
498.58,15,4
123.46,12,43
403.61,12,8
500.5,12,45
925.93,18,33
1187.08,18,23
847.27,17,29
1958.69,18,15
403.61,11,33
488.68,8,39
949.67,12,19
735.99,16,21
568.87,12,8
459.94,13,4
569.8,12,20
356.13,12,11
593.54,13,20
427.35,14,8
118.71,13,1
498.58,17,2
142.45,17,1
546.06,12,4
620.13,8,45
688.51,12,12
379.87,12,6
617.28,12,8
487.33,12,6
949.67,12,13
569.8,14,18
1068.38,12,30
937.8,12,13
427.35,16,35
284.9,14,3
522.32,13,6
356.13,12,6
148.15,17,14
804.77,12,24
391.74,14,6
385.8,12,13
671.01,17,15
712.25,9,29
262.67,12,3
469.14,12,26
712.25,18,11
451.09,12,17
987.65,18,14
593.54,12,33
606.42,12,22
762.65,14,19
944.94,18,30
807.22,13,8
686.13,18,15
440.17,17,10
296.3,16,19
434.09,12,23
451.09,11,10
1068.38,14,36
664.77,17,31
280.15,11,9
641.03,16,9
1424.5,16,27
415.48,12,7
878.44,12,31
332.38,13,0
396.49,12,14
353.75,12,16
546.06,14,12
999.53,16,12
914.81,16,40
534.98,12,13
488.19,12,24
426.65,14,0
565.84,13,27
172.84,12,3
102.88,9,15
317.32,12,12
1031.65,12,23
911.87,16,12
724.12,13,14
543.21,12,21
712.25,12,21
569.8,12,19
756.6,17,1
128.21,15,1
498.58,16,4
712.25,10,20
607.53,14,36
427.35,16,3
997.15,16,34
641.03,12,10
997.15,14,10
802.47,14,10
1187.08,18,32
171.36,13,2
1041.98,8,52
140.69,13,12
1068.38,17,31
783.48,14,9
949.67,18,26
1424.5,16,27
522.32,16,4
552.13,16,10
522.32,18,4
569.8,12,7
498.58,13,9
572.13,10,41
426.92,12,16
141.61,12,4
569.8,18,18
394.11,15,24
392.59,12,13
356.13,16,11
783.48,12,22
573.36,18,23
159.07,12,3
90.22,12,1
973.41,12,25
629.08,10,32
451.09,12,24
712.25,12,49
370.37,12,5
557.93,12,3
593.54,14,18
398.86,10,25
284.9,12,7
204.18,14,8
498.58,12,31
158.28,13,-1
216.05,9,22
284.9,12,30
427.35,12,40
474.83,14,15
878.44,18,20
593.54,12,34
735.99,12,22
349.79,14,0
442.26,12,31
639.38,12,19
411.52,18,2
819.09,12,27
266.67,12,2
480.11,12,41
415.48,12,20
474.83,12,17
177.47,12,9
569.8,18,32
296.77,12,6
617.28,12,15
304.84,18,15
878.44,16,7
807.22,16,3
712.25,18,21
902.18,16,18
1282.05,16,15
664.77,12,24
1115.86,17,20
109.74,15,0
406.15,13,16
664.77,12,10
225.55,14,9
949.67,14,25
172.84,12,1
493.83,14,16
878.44,12,30
626.97,13,5
955.79,15,22
937.8,12,16
1359.21,17,37
379.87,13,5
735.99,13,20
471.44,16,9
712.25,12,13
902.18,17,26
973.41,12,19
676.64,12,39
217.79,12,52
949.67,12,37
395.06,12,13
390.12,13,8
275.4,12,13
569.8,13,42
406.11,12,5
213.68,12,1
427.35,12,21
1646.09,8,52
76.54,15,21
474.83,12,35
403.61,12,18
498.58,12,15
522.32,14,10
237.42,12,6
213.68,12,3
664.77,16,16
356.13,13,9
581.67,12,19
498.58,12,11
783.48,18,10
522.32,13,44
826.21,18,14
783.48,18,15
306.17,12,5
489.34,12,9
688.51,9,41
356.13,12,27
427.35,12,45
440.92,12,23
695.85,14,22
522.32,14,16
1115.86,12,12
721.68,12,13
664.77,12,17
783.48,14,21
505.05,17,30
67.9,13,2
415.48,12,14
593.54,18,7
565.05,8,41
237.42,12,27
949.67,15,8
569.8,12,16
194.68,12,42
132.95,10,46
2374.15,16,27
1139.6,18,42
332.38,17,3
712.25,12,46
749.71,9,34
1448.24,18,18
379.87,12,9
246.91,11,6
379.87,16,12
462.3,12,16
474.83,12,9
451.09,11,14
1026.64,16,34
502.78,14,4
567.66,14,8
1140.63,12,41
878.44,12,15
493.83,16,4
427.35,12,17
996.89,18,35
474.83,12,14
255.65,12,1
641.03,12,29
379.87,10,26
271.11,10,12
541.38,17,14
637.38,12,12
332.38,11,7
699.26,12,37
403.61,12,4
645.82,12,10
427.35,12,19
712.25,12,24
432.1,12,25
661.38,12,2
246.91,12,1
356.13,14,7
216.05,12,20
363.11,12,3
771.6,14,17
342.94,12,3
712.25,18,4
427.04,12,7
641.03,12,3
484.14,7,38
569.8,11,35
356.13,12,6
593.54,12,26
605.29,12,10
664.77,12,29
997.15,12,19
474.83,12,14
626.78,12,17
666.67,12,37
607.79,12,14
527.83,10,26
735.99,18,27
370.37,16,1
561.17,12,11
569.8,12,9
522.32,16,8
819.09,16,8
745.01,12,33
498.58,12,35
474.83,12,32
830.96,12,37
895.75,13,22
225.55,15,-1
830.96,12,32
294.4,16,10
380.34,11,21
759.73,12,19
949.67,12,34
546.06,16,6
902.18,12,24
593.54,8,38
503.32,12,12
284.9,12,5
545.8,12,41
864.2,10,38
1092.12,14,20
830.96,14,18
593.54,14,7
664.77,14,11
899.07,13,17
750.12,12,10
830.96,12,29
702.75,12,31
593.54,14,13
998.55,18,25
641.03,12,9
759.73,12,10
522.32,15,4
949.67,18,10
493.83,12,12
427.35,12,11
1495.73,18,14
1139.6,16,7
821.46,18,8
1222.7,16,28
522.32,15,43
474.83,12,19
1399.41,16,21
561.13,12,11
712.25,16,7
403.61,16,6
1163.34,17,6
1044.63,16,9
664.77,16,4
688.51,16,35
881.83,16,5
1246.44,16,8
759.73,12,24
358.02,16,12
522.32,12,19
878.44,12,25
759.73,12,36
557.93,16,19
652.9,14,10
740.74,12,24
427.35,12,3
379.87,12,7
682.64,16,1
356.13,12,4
465.34,16,1
486.7,13,4
462.96,14,1
818.11,12,11
664.77,13,12
747.86,16,15
570.85,14,11
1187.08,16,29
1424.5,12,34
890.31,16,6
546.06,13,32
427.35,16,19
712.25,16,31
1258.31,18,11
1531.34,18,34
1182.03,12,45
1444.71,14,14
1353.28,17,11
593.54,13,9
688.51,16,5
712.25,14,16
997.15,16,14
940.74,12,41
641.03,12,11
830.96,16,13
1531.05,16,36
1187.08,16,19
878.44,12,42
1424.5,18,21
1187.08,16,9
857.34,11,6
1041.24,14,12
356.13,18,5
481.96,14,8
374.23,12,17
878.44,12,33
593.54,12,23
1068.38,18,34
1044.63,18,18
641.03,12,31
712.25,14,39
119.93,11,2
1305.79,13,19
209.19,12,7
197.53,11,5
102.88,12,0
583.69,12,15
569.8,12,38
1424.5,17,30
1068.38,17,18
793.65,17,14
641.03,16,16
403.61,12,7
427.35,12,3
871.79,15,13
617.28,12,13
468.09,16,18
474.83,16,4
735.99,16,11
676.64,12,10
427.35,15,0
498.58,12,16
356.13,14,6
664.77,12,19
1086.42,16,10
759.73,12,7
1139.6,16,38
231.48,11,23
949.67,16,35
712.25,12,20
1187.08,12,35
185.19,12,0
522.32,12,14
902.18,10,17
902.18,12,22
2374.15,18,25
1305.79,14,26
1305.79,15,23
957.98,12,19
1614.43,18,26
612.35,17,2
783.48,12,46
712.25,13,18
627.78,12,16
688.51,12,16
498.58,12,13
1204.72,17,16
980.39,17,24
1423.46,16,24
522.32,17,12
783.48,12,15
878.44,14,13
911.75,12,18
154.32,12,4
284.9,12,4
745.49,16,15
978.16,17,22
1452.43,16,10
308.64,12,12
712.25,12,33
403.61,17,17
166.19,12,17
379.87,12,15
641.03,12,19
747.86,16,9
546.06,18,32
360.87,16,5
759.73,16,5
617.28,12,14
878.44,12,42
652.9,18,13
916.43,16,17
474.83,18,11
895.06,17,0
949.67,12,31
792.97,14,17
605.41,16,2
791.39,16,11
237.42,18,21
509.93,12,18
591.17,10,23
1249.27,16,34
949.67,14,21
283.95,12,30
562.82,18,22
593.54,10,38
360.08,10,10
787.65,17,42
641.03,12,23
664.77,12,36
252.14,16,20
493.83,12,11
759.73,12,12
474.83,15,3
356.13,12,28
414.68,12,7
403.61,12,8
735.99,12,31
240.05,12,24
192.9,12,1
442.83,12,8
246.91,12,29
569.8,12,16
88.18,12,13
759.73,16,12
474.83,14,18
212.62,11,33
480.77,18,5
1234.57,14,34
148.15,8,27
283.95,18,6
680.27,16,16
712.25,12,16
712.25,12,16
1923.08,12,23
358.5,16,6
871.46,17,11
498.58,13,20
786.73,12,16
830.96,16,19
196.76,16,2
474.83,18,35
209.64,12,18
577.78,12,8
1115.86,12,19
264.32,12,20
403.61,12,40
688.51,14,28
664.77,12,18
379.87,18,3
617.28,12,28
349,12,26
451.09,12,19
185.19,9,38
344.53,12,16
474.83,13,5
249.29,12,9
225.75,12,10
377.73,12,12
197.53,12,5
997.15,18,33
413.58,8,41
137.7,10,10
553.18,12,18
356.13,12,16
332.91,11,10
997.15,12,42
546.06,10,10
712.25,14,11
82.3,14,28
643.27,17,14
593.54,9,36
498.58,14,35
824.74,16,9
664.77,18,14
259.26,12,52
113.96,12,1
473.25,9,27
997.15,18,23
1480.72,16,11
997.15,15,38
474.83,16,9
353.09,12,16
388.89,12,13
522.32,13,25
227.92,12,15
282.53,12,43
356.13,12,17
451.09,12,28
838.08,12,34
1946.82,16,32
550.81,16,15
949.67,12,33
227.92,12,10
679.01,16,5
474.83,12,11
403.61,17,17
735.99,12,41
507.11,12,28
546.06,12,22
581.67,12,21
522.32,12,5
175.69,12,4
170.94,12,2
712.25,12,19
783.48,18,21
657.64,12,22
398.89,12,27
563.44,12,15
783.48,7,35
1030.79,14,25
1764.37,18,32
1000.09,18,23
289.65,16,32
1706.61,18,8
783.48,17,18
69.09,13,0
569.8,14,4
296.3,16,12
308.64,12,9
421.84,10,24
403.61,12,9
308.64,16,0
474.83,12,36
641.03,18,17
474.83,13,32
527.57,16,38
237.42,12,10
213.68,12,16
284.9,12,13
830.96,12,36
464.46,8,40
186.23,12,8
981.89,12,24
92.59,12,2
320.51,16,5
606.34,17,24
195.47,12,7
257.2,9,53
474.83,11,11
332.38,12,8
641.03,15,10
235.34,12,12
284.9,12,10
427.35,14,14
1092.12,16,20
522.32,16,18
481.96,12,18
427.35,11,33
344.25,12,6
584.6,12,13
712.25,12,13
237.42,12,21
211.87,12,12
455.58,12,7
332.38,9,50
735.99,14,7
432.31,12,12
593.54,13,15
1187.08,14,15
830.96,16,16
444.44,8,46
1305.79,16,29
1305.79,12,14
424.34,16,19
980.53,17,18
593.54,12,40
664.77,12,29
409.09,12,34
569.8,13,17
213.68,16,2
360.08,12,12
213.68,12,26
593.54,12,10
151.23,14,19
1305.79,16,34
263.37,15,0
205.76,16,32
243.49,12,20
462.96,12,13
643.07,17,20
259.26,11,6
308.64,13,39
451.09,12,16
1044.63,11,27
474.83,12,34
427.35,14,7
617.28,12,34
439.22,12,27
337.7,12,8
246.91,12,6
427.35,12,6
833.81,12,20
237.42,13,16
542.07,12,10
403.61,12,32
427.35,13,12
1056.51,18,10
830.96,16,17
1615.79,18,13
1020.89,18,15
167.18,17,16
612.54,18,5
356.13,16,9
529.44,12,5
877.91,12,23
370.37,12,7
949.67,12,25
664.77,14,18
569.8,12,12
617.71,16,13
683.76,15,20
1234.57,16,21
744.04,14,20
985.28,18,21
427.35,12,12
641.03,16,3
1044.63,12,33
862.18,18,12
474.83,12,40
462.96,12,6
192.9,12,13
259.48,10,37
1305.79,14,30
296.77,16,1
949.67,12,34
913.58,16,24
132.28,14,0
783.48,16,32
823.84,12,12
284.9,12,3
283.22,12,10
522.32,14,14
403.61,16,13
534.19,18,11
237.42,12,7
578.7,12,29
819.09,11,35
401.23,12,5
947.51,12,33
284.9,12,8
617.28,13,21
848.77,18,26
503.32,12,6
731.72,9,21
807.22,14,17
1068.38,16,16
938.15,12,26
1424.5,14,27
474.83,12,5
807.22,12,17
1152.26,11,14
1305.79,12,40
469.14,12,36
712.25,12,36
522.32,13,30
474.83,10,28
617.28,15,8
498.58,12,12
861.43,12,32
784,12,19
462.96,13,38
394.11,12,10
451.09,12,18
474.83,12,13
403.61,12,20
333.33,16,0
712.25,12,5
2374.15,12,10
403.61,12,4
227.92,12,24
351.38,16,15
344.25,12,12
854.7,12,12
308.64,12,8
1075.42,11,31
617.28,18,18
459.94,17,6
68.02,14,4
771.6,12,24
617.28,12,25
593.54,16,10
1661.92,16,29
692.5,16,22
578.04,12,21
591.17,18,15
651.47,12,6
546.06,12,16
400.33,12,10
479.11,12,13
235.42,12,5
261.16,12,15
379.87,16,3
884.02,16,12
356.13,14,12
356.13,12,12
587.75,16,14
284.9,12,18
390.82,12,18
495.04,12,42
279.21,12,41
491.57,13,14
370.37,12,6
185.19,14,3
129.79,13,2
522.32,12,15
386.77,12,17
569.8,12,24
273.03,16,1
172.84,12,5
319.87,16,3
166.19,12,6
451.09,13,10
712.25,18,3
968.3,14,26
474.83,14,18
928.3,15,18
619.02,12,31
593.54,12,37
599.72,16,9
719.37,18,18
332.38,14,7
226.43,12,27
237.42,12,12
561.17,12,16
356.13,12,23
641.03,14,16
237.42,12,26
379.87,12,8
134.04,14,0
1122.33,12,24
360.87,14,7
503.21,12,16
522.32,12,32
783.48,12,17
863.98,13,28
641.03,12,19
971.89,12,18
484.19,9,26
522.32,12,18
562.46,12,39
474.83,12,15
379.87,12,4
181.07,12,4
1139.6,16,26
593.54,14,11
783.48,18,17
712.25,14,16
664.77,13,11
712.25,17,13
403.61,8,50
427.35,12,17
735.99,12,14
1780.63,16,21
925.93,12,30
356.13,12,12
723.71,13,8
808.1,12,11
546.06,13,20
439.22,12,21
356.13,13,25
440.92,12,12
158.52,13,1
360.08,16,5
341.48,16,2
325.43,12,17
307.75,12,8
427.35,10,12
243.33,12,11
1575.64,12,23
411.52,12,11
237.42,12,5
605.41,13,5
798.69,12,13
707.5,10,27
751.31,12,25
830.39,12,15
712.25,13,17
546.06,12,12
451.09,13,15
357.37,14,0
356.13,13,4
264.08,12,11
356.13,12,10
854.7,10,39
141.09,12,12
2374.15,18,15
902.18,16,30
151.7,13,43
86.42,10,2
769.37,14,15
664.77,12,29
1016.81,16,29
688.51,14,12
592.59,16,1
712.25,12,31
928.3,17,11
617.28,16,23
617.28,18,36
2374.15,14,19
405.18,12,21
546.06,12,5
530.72,12,22
187.92,12,8
187.87,12,15
664.77,16,10
712.25,11,15
1266.22,12,42
370.37,16,12
436.37,18,32
377.49,12,4
335,12,36
320.51,12,13
675.63,12,15
807.22,12,14
807.22,14,28
168.82,14,2
514.4,14,0
664.77,16,9
474.83,15,31
807.22,16,4
231.48,12,5
456.79,14,0
641.03,16,5
685.87,10,36
662.39,14,22
284.9,12,4
474.83,16,4
332.06,12,26
391.74,16,3
308.64,12,42
284.9,11,10
451.09,12,5
323.48,7,16
508.71,12,22
536.28,12,43
536.39,10,42
1163.34,12,29
474.83,16,5
115.74,11,40
356.32,18,33
783.48,12,19
328.89,18,1
358.02,16,-1
427.35,16,10
525.14,12,11
397.67,13,13
489.81,12,26
591.79,12,25
496.2,16,2
313.27,8,47
607.43,12,12
652.9,12,10
423.55,12,19
702.75,12,21
451.67,12,12
403.61,5,43
807.22,12,20
370.37,0,56
1234.57,16,14
705.13,16,18
379.87,12,45
593.54,15,17
546.06,8,40
296.77,12,18
593.54,12,5
1305.79,13,20
344.25,12,0
344.25,12,3
1068.38,17,31
728.4,12,20
718.52,16,6
280.15,16,4
942.17,12,19
356.13,14,12
1291.99,12,24
316.64,9,45
586.42,12,12
493.83,13,9
902.18,15,17
838.48,17,8
973.41,14,13
284.9,12,38
997.15,14,29
641.03,13,24
185.19,12,15
701.46,12,24
389.36,16,2
947.58,18,2
865.03,12,36
370.37,12,5
709.88,12,16
949.67,13,30
503.49,12,43
365.84,16,7
474.83,16,22
474.83,16,11
686.27,17,5
356.13,14,8
491.45,16,2
617.28,14,12
949.67,12,41
823.77,16,11
973.41,12,8
830.96,10,28
296.3,11,19
395.69,13,9
1019.21,16,18
503.32,18,3
641.03,13,2
1187.08,17,11
1742.92,12,19
546.06,8,40
350.43,12,10
1543.21,15,18
840.46,12,20
807.22,18,34
395.06,12,10
997.15,18,16
296.77,14,7
641.03,12,33
546.06,13,5
435.73,8,33
783.48,13,40
427.35,15,14
320.51,12,10
712.25,12,26
222.22,14,-1
841.75,12,14
283.95,16,0
709.88,15,26
641.03,12,3
427.35,16,0
1424.5,17,10
902.18,17,8
768.18,12,11
759.73,16,8
474.83,13,14
546.06,12,14
522.32,12,14
383.44,9,15
227.92,12,19
600.07,12,9
997.15,17,14
474.83,13,5
543.21,10,53
522.32,12,25
1160.97,17,16
975.78,16,4
1068.38,12,29
166.19,14,4
128.6,12,5
949.67,12,14
474.83,13,9
595.92,11,32
617.28,16,14
284.9,16,9
308.64,12,11
949.67,18,10
77.16,12,5
1234.57,18,18
676.64,12,16
735.99,13,27
474.83,12,4
695.37,12,41
480.11,16,1
1661.92,18,15
902.18,13,39
949.67,16,6
420.28,16,3
593.54,12,26
712.25,16,5
638.84,12,13
474.83,12,9
474.83,12,12
745.49,16,8
712.25,11,28
712.25,14,27
237.42,16,13
299.82,14,6
308.64,9,8
405.13,17,10
954.42,12,23
522.32,16,10
243.83,10,22
740.74,16,7
370.37,12,43
676.64,12,7
498.58,12,7
1014.79,12,12
652.9,12,17
997.15,12,17
557.93,16,12
898.39,16,4
783.48,16,10
142.45,4,54
695.16,14,8
1329.53,16,8
745.49,16,18
352.73,12,13
1258.31,12,38
830.96,12,33
648.15,16,4
593.54,14,29
84.88,12,2
170.78,12,0
666.67,12,14
332.38,10,9
1020.89,12,25
1329.53,18,32
150.56,7,54
759.73,16,34
1080.25,18,3
427.35,12,0
474.83,16,17
882.53,18,21
193.73,12,2
1305.79,16,22
712.25,12,20
451.09,14,7
297.79,16,32
571.18,16,9
354.61,12,17
365.62,12,14
617.28,18,8
830.96,8,40
546.06,12,25
712.25,12,35
166.19,9,30
830.96,12,17
237.42,14,4
641.03,12,27
569.8,12,29
569.8,14,32
488.13,17,20
593.54,12,27
1068.38,12,36
432.1,12,5
807.22,12,28
490.53,12,7
237.42,12,5
878.44,12,12
1092.32,12,17
427.35,12,9
402.99,13,7
593.54,12,15
427.35,13,5
345.68,11,13
617.28,14,7
529.44,13,22
712.25,18,23
569.8,12,13
474.83,12,34
589.23,15,16
427.35,18,4
2020.2,14,25
200,12,5
